student_id,student_name,class_period,assignment_type,assignment_name,date,score,max_score,submitted
20293296,Jordan Hall,4,Homework,Functions Homework,2026-01-28,5.1,10,True
20293296,Jordan Hall,4,Homework,Conditionals Homework,2026-01-29,9.2,10,True
20293296,Jordan Hall,4,Homework,Arrays Homework,2026-01-30,48.7,50,True
20293296,Jordan Hall,4,Homework,Algorithms Homework,2026-02-02,40.9,50,True
20293296,Jordan Hall,4,Homework,Loops Homework,2026-02-03,40.0,50,True
20293296,Jordan Hall,4,Homework,Variables Homework,2026-02-04,6.4,10,True
20293296,Jordan Hall,4,Homework,Debugging Homework,2026-02-05,30.8,50,True
20293296,Jordan Hall,4,Homework,Review Homework,2026-02-06,8.4,10,True
20293296,Jordan Hall,4,Homework,Test Prep Homework,2026-02-09,7.0,10,True
20275563,Jordan Harris,4,Project,Data Visualization Project,2026-01-05,84.9,100,True
20275563,Jordan Harris,4,Project,Digital Pet Project,2026-01-06,77.4,100,True
20275563,Jordan Harris,4,Project,Final Game Project,2026-01-07,54.7,100,True
20275563,Jordan Harris,4,Quiz,Variables Quiz,2026-01-08,33.3,50,True
20275563,Jordan Harris,4,Quiz,Arrays Quiz,2026-01-09,7.2,10,True
20275563,Jordan Harris,4,Quiz,Loops Quiz,2026-01-12,9.6,10,True
20275563,Jordan Harris,4,Quiz,Functions Quiz,2026-01-13,30.9,50,True
20275563,Jordan Harris,4,Quiz,Algorithms Quiz,2026-01-14,28.3,50,True
20275563,Jordan Harris,4,Lab,Algorithm Practice Lab,2026-01-15,0.0,50,False
20275563,Jordan Harris,4,Lab,Arrays Lab,2026-01-16,6.8,10,True
20275563,Jordan Harris,4,Lab,Pair Programming Lab,2026-01-19,22.6,50,True
20275563,Jordan Harris,4,Lab,Intro to Python Lab,2026-01-20,7.3,10,True
20275563,Jordan Harris,4,Lab,Data Structures Lab,2026-01-21,7.9,10,True
20275563,Jordan Harris,4,Lab,File I/O Lab,2026-01-22,24.7,50,True
20275563,Jordan Harris,4,Lab,Functions Lab,2026-01-23,8.9,10,True
20275563,Jordan Harris,4,Lab,Debugging Lab,2026-01-26,8.7,10,True
20275563,Jordan Harris,4,Homework,Coding Challenge Homework,2026-01-27,8.7,10,True
20275563,Jordan Harris,4,Homework,Test Prep Homework,2026-01-28,8.4,10,True
20275563,Jordan Harris,4,Homework,Loops Homework,2026-01-29,9.9,10,True
20275563,Jordan Harris,4,Homework,Review Homework,2026-01-30,0.0,10,False
20275563,Jordan Harris,4,Homework,Algorithms Homework,2026-02-02,31.9,50,True
20275563,Jordan Harris,4,Homework,Variables Homework,2026-02-03,9.9,10,True
20275563,Jordan Harris,4,Homework,Debugging Homework,2026-02-04,7.4,10,True
20275563,Jordan Harris,4,Homework,Practice Problems Homework,2026-02-05,5.1,10,True
20275563,Jordan Harris,4,Homework,Functions Homework,2026-02-06,6.3,10,True
20275563,Jordan Harris,4,Homework,Conditionals Homework,2026-02-09,8.1,10,True
20272235,Jordan Hughes,4,Project,AI Chatbot Project,2026-01-05,78.6,100,True
20272235,Jordan Hughes,4,Project,Final Game Project,2026-01-06,99.1,100,True
20272235,Jordan Hughes,4,Project,Data Visualization Project,2026-01-07,85.6,100,True
20272235,Jordan Hughes,4,Quiz,Arrays Quiz,2026-01-08,30.6,50,True
20272235,Jordan Hughes,4,Quiz,Variables Quiz,2026-01-09,6.5,10,True
20272235,Jordan Hughes,4,Quiz,Loops Quiz,2026-01-12,8.9,10,True
20272235,Jordan Hughes,4,Quiz,Algorithms Quiz,2026-01-13,9.3,10,True
20272235,Jordan Hughes,4,Quiz,Functions Quiz,2026-01-14,21.2,50,True
20272235,Jordan Hughes,4,Lab,AP Exam Practice Lab,2026-01-15,7.5,10,True
20272235,Jordan Hughes,4,Lab,Functions Lab,2026-01-16,26.1,50,True
20272235,Jordan Hughes,4,Lab,Data Structures Lab,2026-01-19,8.9,10,True
20272235,Jordan Hughes,4,Lab,Algorithm Practice Lab,2026-01-20,7.2,10,True
20272235,Jordan Hughes,4,Lab,Arrays Lab,2026-01-21,7.1,10,True
20272235,Jordan Hughes,4,Lab,Intro to Python Lab,2026-01-22,9.0,10,True
20272235,Jordan Hughes,4,Lab,Loops Practice Lab,2026-01-23,22.8,50,True
20272235,Jordan Hughes,4,Lab,Pair Programming Lab,2026-01-26,0.0,50,False
20272235,Jordan Hughes,4,Homework,Practice Problems Homework,2026-01-27,7.7,10,True
20272235,Jordan Hughes,4,Homework,Debugging Homework,2026-01-28,36.9,50,True
20272235,Jordan Hughes,4,Homework,Coding Challenge Homework,2026-01-29,6.6,10,True
20272235,Jordan Hughes,4,Homework,Review Homework,2026-01-30,6.2,10,True
20272235,Jordan Hughes,4,Homework,Functions Homework,2026-02-02,34.3,50,True
20272235,Jordan Hughes,4,Homework,Loops Homework,2026-02-03,41.7,50,True
20272235,Jordan Hughes,4,Homework,Algorithms Homework,2026-02-04,6.1,10,True
20272235,Jordan Hughes,4,Homework,Arrays Homework,2026-02-05,35.0,50,True
20272235,Jordan Hughes,4,Homework,Conditionals Homework,2026-02-06,33.0,50,True
20272235,Jordan Hughes,4,Homework,Test Prep Homework,2026-02-09,29.1,50,True
20261828,Jordan Jackson,6,Project,Website Portfolio Project,2026-01-05,75.9,100,True
20261828,Jordan Jackson,6,Project,Student Dashboard Project,2026-01-06,88.6,100,True
20261828,Jordan Jackson,6,Project,Mobile App Prototype Project,2026-01-07,60.6,100,True
20261828,Jordan Jackson,6,Quiz,Arrays Quiz,2026-01-08,8.1,10,True
20261828,Jordan Jackson,6,Quiz,Variables Quiz,2026-01-09,6.3,10,True
20261828,Jordan Jackson,6,Quiz,Conditionals Quiz,2026-01-12,0.0,10,False
20261828,Jordan Jackson,6,Quiz,Loops Quiz,2026-01-13,5.4,10,True
20261828,Jordan Jackson,6,Quiz,Objects Quiz,2026-01-14,35.3,50,True
20261828,Jordan Jackson,6,Lab,File I/O Lab,2026-01-15,30.3,50,True
20261828,Jordan Jackson,6,Lab,AP Exam Practice Lab,2026-01-16,34.2,50,True
20261828,Jordan Jackson,6,Lab,Data Structures Lab,2026-01-19,35.6,50,True
20261828,Jordan Jackson,6,Lab,Debugging Lab,2026-01-20,7.6,10,True
20261828,Jordan Jackson,6,Lab,Intro to Python Lab,2026-01-21,8.7,10,True
20261828,Jordan Jackson,6,Lab,Loops Practice Lab,2026-01-22,10.0,10,True
20261828,Jordan Jackson,6,Lab,Algorithm Practice Lab,2026-01-23,6.8,10,True
20261828,Jordan Jackson,6,Lab,Arrays Lab,2026-01-26,38.9,50,True
20261828,Jordan Jackson,6,Homework,Test Prep Homework,2026-01-27,34.1,50,True
20261828,Jordan Jackson,6,Homework,Review Homework,2026-01-28,43.7,50,True
20261828,Jordan Jackson,6,Homework,Debugging Homework,2026-01-29,28.1,50,True
20261828,Jordan Jackson,6,Homework,Practice Problems Homework,2026-01-30,7.8,10,True
20261828,Jordan Jackson,6,Homework,Coding Challenge Homework,2026-02-02,7.1,10,True
20261828,Jordan Jackson,6,Homework,Conditionals Homework,2026-02-03,36.5,50,True
20261828,Jordan Jackson,6,Homework,Loops Homework,2026-02-04,8.7,10,True
20261828,Jordan Jackson,6,Homework,Arrays Homework,2026-02-05,49.4,50,True
20261828,Jordan Jackson,6,Homework,Algorithms Homework,2026-02-06,38.8,50,True
20261828,Jordan Jackson,6,Homework,Variables Homework,2026-02-09,48.5,50,True
20262528,Jordan James,2,Project,Digital Pet Project,2026-01-05,70.7,100,True
20262528,Jordan James,2,Project,AI Chatbot Project,2026-01-06,0.0,100,False
20262528,Jordan James,2,Project,Website Portfolio Project,2026-01-07,95.0,100,True
20262528,Jordan James,2,Quiz,Arrays Quiz,2026-01-08,7.3,10,True
20262528,Jordan James,2,Quiz,Objects Quiz,2026-01-09,9.8,10,True
20262528,Jordan James,2,Quiz,Variables Quiz,2026-01-12,5.3,10,True
20262528,Jordan James,2,Quiz,Debugging Quiz,2026-01-13,9.8,10,True
20262528,Jordan James,2,Quiz,Loops Quiz,2026-01-14,7.1,10,True
20262528,Jordan James,2,Lab,Data Structures Lab,2026-01-15,39.1,50,True
20262528,Jordan James,2,Lab,Debugging Lab,2026-01-16,35.3,50,True
20262528,Jordan James,2,Lab,Arrays Lab,2026-01-19,9.4,10,True
20262528,Jordan James,2,Lab,Functions Lab,2026-01-20,0.0,10,False
20262528,Jordan James,2,Lab,Intro to Python Lab,2026-01-21,8.1,10,True
20262528,Jordan James,2,Lab,Loops Practice Lab,2026-01-22,8.0,10,True
20262528,Jordan James,2,Lab,AP Exam Practice Lab,2026-01-23,29.5,50,True
20262528,Jordan James,2,Lab,Pair Programming Lab,2026-01-26,7.1,10,True
20262528,Jordan James,2,Homework,Debugging Homework,2026-01-27,4.4,10,True
20262528,Jordan James,2,Homework,Variables Homework,2026-01-28,24.2,50,True
20262528,Jordan James,2,Homework,Functions Homework,2026-01-29,0.0,50,False
20262528,Jordan James,2,Homework,Practice Problems Homework,2026-01-30,44.0,50,True
20262528,Jordan James,2,Homework,Review Homework,2026-02-02,35.2,50,True
20262528,Jordan James,2,Homework,Arrays Homework,2026-02-03,36.3,50,True
20262528,Jordan James,2,Homework,Test Prep Homework,2026-02-04,0.0,10,False
20262528,Jordan James,2,Homework,Algorithms Homework,2026-02-05,7.1,10,True
20262528,Jordan James,2,Homework,Conditionals Homework,2026-02-06,8.4,10,True
20262528,Jordan James,2,Homework,Coding Challenge Homework,2026-02-09,0.0,50,False
20277658,Jordan Kelly,4,Project,Digital Pet Project,2026-01-05,97.6,100,True
20277658,Jordan Kelly,4,Project,Website Portfolio Project,2026-01-06,0.0,100,False
20277658,Jordan Kelly,4,Project,Mobile App Prototype Project,2026-01-07,0.0,100,False
20277658,Jordan Kelly,4,Quiz,Arrays Quiz,2026-01-08,38.4,50,True
20277658,Jordan Kelly,4,Quiz,Loops Quiz,2026-01-09,38.9,50,True
20277658,Jordan Kelly,4,Quiz,Algorithms Quiz,2026-01-12,7.9,10,True
20277658,Jordan Kelly,4,Quiz,Functions Quiz,2026-01-13,24.4,50,True
20277658,Jordan Kelly,4,Quiz,Debugging Quiz,2026-01-14,43.4,50,True
20277658,Jordan Kelly,4,Lab,Loops Practice Lab,2026-01-15,9.8,10,True
20277658,Jordan Kelly,4,Lab,Intro to Python Lab,2026-01-16,42.4,50,True
20277658,Jordan Kelly,4,Lab,Debugging Lab,2026-01-19,46.4,50,True
20277658,Jordan Kelly,4,Lab,Data Structures Lab,2026-01-20,33.6,50,True
20277658,Jordan Kelly,4,Lab,Algorithm Practice Lab,2026-01-21,7.3,10,True
20277658,Jordan Kelly,4,Lab,Arrays Lab,2026-01-22,35.1,50,True
20277658,Jordan Kelly,4,Lab,File I/O Lab,2026-01-23,4.9,10,True
20277658,Jordan Kelly,4,Lab,AP Exam Practice Lab,2026-01-26,7.1,10,True
20277658,Jordan Kelly,4,Homework,Algorithms Homework,2026-01-27,0.0,50,False
20277658,Jordan Kelly,4,Homework,Test Prep Homework,2026-01-28,31.2,50,True
20277658,Jordan Kelly,4,Homework,Practice Problems Homework,2026-01-29,35.7,50,True
20277658,Jordan Kelly,4,Homework,Variables Homework,2026-01-30,6.2,10,True
20277658,Jordan Kelly,4,Homework,Conditionals Homework,2026-02-02,48.6,50,True
20277658,Jordan Kelly,4,Homework,Review Homework,2026-02-03,0.0,10,False
20277658,Jordan Kelly,4,Homework,Functions Homework,2026-02-04,0.0,50,False
20277658,Jordan Kelly,4,Homework,Debugging Homework,2026-02-05,4.7,10,True
20277658,Jordan Kelly,4,Homework,Loops Homework,2026-02-06,8.1,10,True
20277658,Jordan Kelly,4,Homework,Arrays Homework,2026-02-09,46.0,50,True
20294502,Jordan Kim,4,Project,AI Chatbot Project,2026-01-05,64.6,100,True
20294502,Jordan Kim,4,Project,Data Visualization Project,2026-01-06,0.0,100,False
20294502,Jordan Kim,4,Project,Website Portfolio Project,2026-01-07,97.3,100,True
20294502,Jordan Kim,4,Quiz,Conditionals Quiz,2026-01-08,39.3,50,True
20294502,Jordan Kim,4,Quiz,Objects Quiz,2026-01-09,5.2,10,True
20294502,Jordan Kim,4,Quiz,Functions Quiz,2026-01-12,49.4,50,True
20294502,Jordan Kim,4,Quiz,Loops Quiz,2026-01-13,6.5,10,True
20294502,Jordan Kim,4,Quiz,Algorithms Quiz,2026-01-14,31.3,50,True
20294502,Jordan Kim,4,Lab,Intro to Python Lab,2026-01-15,6.9,10,True
20294502,Jordan Kim,4,Lab,File I/O Lab,2026-01-16,6.1,10,True
20294502,Jordan Kim,4,Lab,AP Exam Practice Lab,2026-01-19,4.8,10,True
20294502,Jordan Kim,4,Lab,Functions Lab,2026-01-20,7.8,10,True
20294502,Jordan Kim,4,Lab,Arrays Lab,2026-01-21,36.9,50,True
20294502,Jordan Kim,4,Lab,Data Structures Lab,2026-01-22,0.0,10,False
20294502,Jordan Kim,4,Lab,Algorithm Practice Lab,2026-01-23,7.5,10,True
20294502,Jordan Kim,4,Lab,Loops Practice Lab,2026-01-26,6.3,10,True
20294502,Jordan Kim,4,Homework,Review Homework,2026-01-27,7.9,10,True
20294502,Jordan Kim,4,Homework,Variables Homework,2026-01-28,34.0,50,True
20294502,Jordan Kim,4,Homework,Loops Homework,2026-01-29,46.3,50,True
20294502,Jordan Kim,4,Homework,Debugging Homework,2026-01-30,45.2,50,True
20294502,Jordan Kim,4,Homework,Test Prep Homework,2026-02-02,40.3,50,True
20294502,Jordan Kim,4,Homework,Coding Challenge Homework,2026-02-03,0.0,50,False
20294502,Jordan Kim,4,Homework,Conditionals Homework,2026-02-04,31.1,50,True
20294502,Jordan Kim,4,Homework,Algorithms Homework,2026-02-05,28.5,50,True
20294502,Jordan Kim,4,Homework,Functions Homework,2026-02-06,0.0,10,False
20294502,Jordan Kim,4,Homework,Practice Problems Homework,2026-02-09,5.8,10,True
20263697,Jordan Lee,4,Project,Website Portfolio Project,2026-01-05,95.2,100,True
20263697,Jordan Lee,4,Project,Student Dashboard Project,2026-01-06,86.8,100,True
20263697,Jordan Lee,4,Project,Mobile App Prototype Project,2026-01-07,56.8,100,True
20263697,Jordan Lee,4,Quiz,Debugging Quiz,2026-01-08,8.8,10,True
20263697,Jordan Lee,4,Quiz,Loops Quiz,2026-01-09,40.5,50,True
20263697,Jordan Lee,4,Quiz,Functions Quiz,2026-01-12,40.8,50,True
20263697,Jordan Lee,4,Quiz,Conditionals Quiz,2026-01-13,0.0,50,False
20263697,Jordan Lee,4,Quiz,Arrays Quiz,2026-01-14,0.0,10,False
20263697,Jordan Lee,4,Lab,Pair Programming Lab,2026-01-15,43.8,50,True
20263697,Jordan Lee,4,Lab,AP Exam Practice Lab,2026-01-16,5.8,10,True
20263697,Jordan Lee,4,Lab,Loops Practice Lab,2026-01-19,6.0,10,True
20263697,Jordan Lee,4,Lab,Algorithm Practice Lab,2026-01-20,4.8,10,True
20263697,Jordan Lee,4,Lab,Intro to Python Lab,2026-01-21,31.3,50,True
20263697,Jordan Lee,4,Lab,Debugging Lab,2026-01-22,4.2,10,True
20263697,Jordan Lee,4,Lab,Functions Lab,2026-01-23,45.7,50,True
20263697,Jordan Lee,4,Lab,Arrays Lab,2026-01-26,46.8,50,True
20263697,Jordan Lee,4,Homework,Test Prep Homework,2026-01-27,8.1,10,True
20263697,Jordan Lee,4,Homework,Practice Problems Homework,2026-01-28,8.6,10,True
20263697,Jordan Lee,4,Homework,Algorithms Homework,2026-01-29,8.8,10,True
20263697,Jordan Lee,4,Homework,Debugging Homework,2026-01-30,32.3,50,True
20263697,Jordan Lee,4,Homework,Functions Homework,2026-02-02,6.8,10,True
20263697,Jordan Lee,4,Homework,Conditionals Homework,2026-02-03,0.0,10,False
20263697,Jordan Lee,4,Homework,Arrays Homework,2026-02-04,7.8,10,True
20263697,Jordan Lee,4,Homework,Loops Homework,2026-02-05,8.1,10,True
20263697,Jordan Lee,4,Homework,Variables Homework,2026-02-06,8.2,10,True
20263697,Jordan Lee,4,Homework,Coding Challenge Homework,2026-02-09,0.0,10,False
20267396,Jordan Lewis,3,Project,Mobile App Prototype Project,2026-01-05,75.4,100,True
20267396,Jordan Lewis,3,Project,Student Dashboard Project,2026-01-06,88.7,100,True
20267396,Jordan Lewis,3,Project,Final Game Project,2026-01-07,72.2,100,True
20267396,Jordan Lewis,3,Quiz,Variables Quiz,2026-01-08,36.4,50,True
20267396,Jordan Lewis,3,Quiz,Functions Quiz,2026-01-09,8.1,10,True
20267396,Jordan Lewis,3,Quiz,Algorithms Quiz,2026-01-12,25.7,50,True
20267396,Jordan Lewis,3,Quiz,Debugging Quiz,2026-01-13,8.2,10,True
20267396,Jordan Lewis,3,Quiz,Conditionals Quiz,2026-01-14,31.2,50,True
20267396,Jordan Lewis,3,Lab,Functions Lab,2026-01-15,31.9,50,True
20267396,Jordan Lewis,3,Lab,Intro to Python Lab,2026-01-16,0.0,50,False
20267396,Jordan Lewis,3,Lab,Data Structures Lab,2026-01-19,42.9,50,True
20267396,Jordan Lewis,3,Lab,File I/O Lab,2026-01-20,7.5,10,True
20267396,Jordan Lewis,3,Lab,Pair Programming Lab,2026-01-21,6.1,10,True
20267396,Jordan Lewis,3,Lab,Debugging Lab,2026-01-22,39.3,50,True
20267396,Jordan Lewis,3,Lab,Arrays Lab,2026-01-23,9.7,10,True
20267396,Jordan Lewis,3,Lab,Algorithm Practice Lab,2026-01-26,37.9,50,True
20267396,Jordan Lewis,3,Homework,Review Homework,2026-01-27,8.1,10,True
20267396,Jordan Lewis,3,Homework,Functions Homework,2026-01-28,43.6,50,True
20267396,Jordan Lewis,3,Homework,Debugging Homework,2026-01-29,43.3,50,True
20267396,Jordan Lewis,3,Homework,Practice Problems Homework,2026-01-30,9.9,10,True
20267396,Jordan Lewis,3,Homework,Arrays Homework,2026-02-02,6.0,10,True
20267396,Jordan Lewis,3,Homework,Coding Challenge Homework,2026-02-03,43.5,50,True
20267396,Jordan Lewis,3,Homework,Conditionals Homework,2026-02-04,6.7,10,True
20267396,Jordan Lewis,3,Homework,Loops Homework,2026-02-05,48.7,50,True
20267396,Jordan Lewis,3,Homework,Variables Homework,2026-02-06,47.5,50,True
20267396,Jordan Lewis,3,Homework,Algorithms Homework,2026-02-09,32.4,50,True
20295673,Jordan Long,4,Project,Final Game Project,2026-01-05,64.6,100,True
20295673,Jordan Long,4,Project,Digital Pet Project,2026-01-06,73.5,100,True
20295673,Jordan Long,4,Project,AI Chatbot Project,2026-01-07,64.1,100,True
20295673,Jordan Long,4,Quiz,Debugging Quiz,2026-01-08,8.3,10,True
20295673,Jordan Long,4,Quiz,Conditionals Quiz,2026-01-09,8.7,10,True
20295673,Jordan Long,4,Quiz,Arrays Quiz,2026-01-12,8.8,10,True
20295673,Jordan Long,4,Quiz,Loops Quiz,2026-01-13,47.0,50,True
20295673,Jordan Long,4,Quiz,Objects Quiz,2026-01-14,33.4,50,True
20295673,Jordan Long,4,Lab,Data Structures Lab,2026-01-15,8.3,10,True
20295673,Jordan Long,4,Lab,AP Exam Practice Lab,2026-01-16,48.4,50,True
20295673,Jordan Long,4,Lab,Intro to Python Lab,2026-01-19,40.9,50,True
20295673,Jordan Long,4,Lab,Functions Lab,2026-01-20,42.9,50,True
20295673,Jordan Long,4,Lab,Pair Programming Lab,2026-01-21,37.5,50,True
20295673,Jordan Long,4,Lab,Arrays Lab,2026-01-22,0.0,10,False
20295673,Jordan Long,4,Lab,Loops Practice Lab,2026-01-23,43.4,50,True
20295673,Jordan Long,4,Lab,Algorithm Practice Lab,2026-01-26,9.2,10,True
20295673,Jordan Long,4,Homework,Arrays Homework,2026-01-27,7.2,10,True
20295673,Jordan Long,4,Homework,Review Homework,2026-01-28,24.0,50,True
20295673,Jordan Long,4,Homework,Practice Problems Homework,2026-01-29,7.3,10,True
20295673,Jordan Long,4,Homework,Algorithms Homework,2026-01-30,36.7,50,True
20295673,Jordan Long,4,Homework,Loops Homework,2026-02-02,7.2,10,True
20295673,Jordan Long,4,Homework,Functions Homework,2026-02-03,42.1,50,True
20295673,Jordan Long,4,Homework,Variables Homework,2026-02-04,0.0,50,False
20295673,Jordan Long,4,Homework,Conditionals Homework,2026-02-05,6.4,10,True
20295673,Jordan Long,4,Homework,Debugging Homework,2026-02-06,40.3,50,True
20295673,Jordan Long,4,Homework,Coding Challenge Homework,2026-02-09,8.6,10,True
20293536,Jordan Martinez,2,Project,AI Chatbot Project,2026-01-05,82.4,100,True
20293536,Jordan Martinez,2,Project,Website Portfolio Project,2026-01-06,75.8,100,True
20293536,Jordan Martinez,2,Project,Data Visualization Project,2026-01-07,65.3,100,True
20293536,Jordan Martinez,2,Quiz,Conditionals Quiz,2026-01-08,0.0,50,False
20293536,Jordan Martinez,2,Quiz,Variables Quiz,2026-01-09,46.2,50,True
20293536,Jordan Martinez,2,Quiz,Arrays Quiz,2026-01-12,6.1,10,True
20293536,Jordan Martinez,2,Quiz,Functions Quiz,2026-01-13,9.1,10,True
20293536,Jordan Martinez,2,Quiz,Algorithms Quiz,2026-01-14,6.4,10,True
20293536,Jordan Martinez,2,Lab,Loops Practice Lab,2026-01-15,35.5,50,True
20293536,Jordan Martinez,2,Lab,File I/O Lab,2026-01-16,42.1,50,True
20293536,Jordan Martinez,2,Lab,Arrays Lab,2026-01-19,40.4,50,True
20293536,Jordan Martinez,2,Lab,Functions Lab,2026-01-20,0.0,10,False
20293536,Jordan Martinez,2,Lab,AP Exam Practice Lab,2026-01-21,32.5,50,True
20293536,Jordan Martinez,2,Lab,Intro to Python Lab,2026-01-22,40.5,50,True
20293536,Jordan Martinez,2,Lab,Pair Programming Lab,2026-01-23,43.9,50,True
20293536,Jordan Martinez,2,Lab,Algorithm Practice Lab,2026-01-26,41.9,50,True
20293536,Jordan Martinez,2,Homework,Arrays Homework,2026-01-27,8.7,10,True
20293536,Jordan Martinez,2,Homework,Algorithms Homework,2026-01-28,8.2,10,True
20293536,Jordan Martinez,2,Homework,Test Prep Homework,2026-01-29,28.7,50,True
20293536,Jordan Martinez,2,Homework,Debugging Homework,2026-01-30,9.3,10,True
20293536,Jordan Martinez,2,Homework,Coding Challenge Homework,2026-02-02,26.7,50,True
20293536,Jordan Martinez,2,Homework,Functions Homework,2026-02-03,27.8,50,True
20293536,Jordan Martinez,2,Homework,Loops Homework,2026-02-04,0.0,50,False
20293536,Jordan Martinez,2,Homework,Conditionals Homework,2026-02-05,38.9,50,True
20293536,Jordan Martinez,2,Homework,Variables Homework,2026-02-06,9.9,10,True
20293536,Jordan Martinez,2,Homework,Review Homework,2026-02-09,8.8,10,True
20284566,Jordan Miller,1,Project,Digital Pet Project,2026-01-05,61.3,100,True
20284566,Jordan Miller,1,Project,Website Portfolio Project,2026-01-06,72.5,100,True
20284566,Jordan Miller,1,Project,Mobile App Prototype Project,2026-01-07,75.7,100,True
20284566,Jordan Miller,1,Quiz,Variables Quiz,2026-01-08,7.1,10,True
20284566,Jordan Miller,1,Quiz,Functions Quiz,2026-01-09,32.5,50,True
20284566,Jordan Miller,1,Quiz,Objects Quiz,2026-01-12,21.7,50,True
20284566,Jordan Miller,1,Quiz,Algorithms Quiz,2026-01-13,7.9,10,True
20284566,Jordan Miller,1,Quiz,Loops Quiz,2026-01-14,8.3,10,True
20284566,Jordan Miller,1,Lab,Loops Practice Lab,2026-01-15,4.6,10,True
20284566,Jordan Miller,1,Lab,AP Exam Practice Lab,2026-01-16,6.3,10,True
20284566,Jordan Miller,1,Lab,Debugging Lab,2026-01-19,40.6,50,True
20284566,Jordan Miller,1,Lab,Data Structures Lab,2026-01-20,31.2,50,True
20284566,Jordan Miller,1,Lab,Pair Programming Lab,2026-01-21,8.6,10,True
20284566,Jordan Miller,1,Lab,Algorithm Practice Lab,2026-01-22,41.6,50,True
20284566,Jordan Miller,1,Lab,Intro to Python Lab,2026-01-23,30.8,50,True
20284566,Jordan Miller,1,Lab,File I/O Lab,2026-01-26,39.5,50,True
20284566,Jordan Miller,1,Homework,Test Prep Homework,2026-01-27,33.6,50,True
20284566,Jordan Miller,1,Homework,Debugging Homework,2026-01-28,5.0,10,True
20284566,Jordan Miller,1,Homework,Loops Homework,2026-01-29,31.2,50,True
20284566,Jordan Miller,1,Homework,Review Homework,2026-01-30,24.9,50,True
20284566,Jordan Miller,1,Homework,Arrays Homework,2026-02-02,7.3,10,True
20284566,Jordan Miller,1,Homework,Variables Homework,2026-02-03,23.1,50,True
20284566,Jordan Miller,1,Homework,Functions Homework,2026-02-04,4.0,10,True
20284566,Jordan Miller,1,Homework,Algorithms Homework,2026-02-05,44.1,50,True
20284566,Jordan Miller,1,Homework,Coding Challenge Homework,2026-02-06,0.0,10,False
20284566,Jordan Miller,1,Homework,Practice Problems Homework,2026-02-09,38.4,50,True
20266138,Jordan Mitchell,1,Project,Website Portfolio Project,2026-01-05,56.8,100,True
20266138,Jordan Mitchell,1,Project,AI Chatbot Project,2026-01-06,0.0,100,False
20266138,Jordan Mitchell,1,Project,Mobile App Prototype Project,2026-01-07,88.6,100,True
20266138,Jordan Mitchell,1,Quiz,Debugging Quiz,2026-01-08,6.7,10,True
20266138,Jordan Mitchell,1,Quiz,Objects Quiz,2026-01-09,38.0,50,True
20266138,Jordan Mitchell,1,Quiz,Functions Quiz,2026-01-12,8.1,10,True
20266138,Jordan Mitchell,1,Quiz,Algorithms Quiz,2026-01-13,7.7,10,True
20266138,Jordan Mitchell,1,Quiz,Conditionals Quiz,2026-01-14,6.3,10,True
20266138,Jordan Mitchell,1,Lab,Debugging Lab,2026-01-15,47.7,50,True
20266138,Jordan Mitchell,1,Lab,File I/O Lab,2026-01-16,26.4,50,True
20266138,Jordan Mitchell,1,Lab,AP Exam Practice Lab,2026-01-19,30.4,50,True
20266138,Jordan Mitchell,1,Lab,Arrays Lab,2026-01-20,4.8,10,True
20266138,Jordan Mitchell,1,Lab,Algorithm Practice Lab,2026-01-21,33.3,50,True
20266138,Jordan Mitchell,1,Lab,Data Structures Lab,2026-01-22,36.6,50,True
20266138,Jordan Mitchell,1,Lab,Functions Lab,2026-01-23,7.7,10,True
20266138,Jordan Mitchell,1,Lab,Intro to Python Lab,2026-01-26,35.0,50,True
20266138,Jordan Mitchell,1,Homework,Functions Homework,2026-01-27,0.0,50,False
20266138,Jordan Mitchell,1,Homework,Coding Challenge Homework,2026-01-28,8.2,10,True
20266138,Jordan Mitchell,1,Homework,Conditionals Homework,2026-01-29,40.8,50,True
20266138,Jordan Mitchell,1,Homework,Algorithms Homework,2026-01-30,8.7,10,True
20266138,Jordan Mitchell,1,Homework,Test Prep Homework,2026-02-02,4.3,10,True
20266138,Jordan Mitchell,1,Homework,Loops Homework,2026-02-03,32.1,50,True
20266138,Jordan Mitchell,1,Homework,Arrays Homework,2026-02-04,6.6,10,True
20266138,Jordan Mitchell,1,Homework,Practice Problems Homework,2026-02-05,46.6,50,True
20266138,Jordan Mitchell,1,Homework,Debugging Homework,2026-02-06,48.3,50,True
20266138,Jordan Mitchell,1,Homework,Variables Homework,2026-02-09,47.1,50,True
20268811,Jordan Moore,5,Project,Student Dashboard Project,2026-01-05,81.1,100,True
20268811,Jordan Moore,5,Project,Mobile App Prototype Project,2026-01-06,96.0,100,True
20268811,Jordan Moore,5,Project,Digital Pet Project,2026-01-07,82.7,100,True
20268811,Jordan Moore,5,Quiz,Algorithms Quiz,2026-01-08,8.3,10,True
20268811,Jordan Moore,5,Quiz,Arrays Quiz,2026-01-09,8.0,10,True
20268811,Jordan Moore,5,Quiz,Loops Quiz,2026-01-12,9.7,10,True
20268811,Jordan Moore,5,Quiz,Functions Quiz,2026-01-13,7.1,10,True
20268811,Jordan Moore,5,Quiz,Objects Quiz,2026-01-14,7.2,10,True
20268811,Jordan Moore,5,Lab,AP Exam Practice Lab,2026-01-15,43.7,50,True
